,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,,,,
E01023866,711,48.66%,26.12%,15.49%,5.89%,3.84%,49.52%,34.93%,8.91%,4.97%,1.67%,45.20%,36.70%,9.13%,6.49%,2.48%,47.62%,36.73%,9.24%,6.02%,0.39%,63.00%,26.76%,5.76%,2.43%,2.05%,60.80%,28.15%,6.56%,2.44%,2.06%,62.11%,29.74%,3.68%,2.37%,2.11%,Watford,Hertfordshire,Hertfordshire,EPN
E01023867,1188,31.03%,27.19%,24.06%,12.41%,5.31%,31.39%,44.52%,15.78%,5.59%,2.71%,27.23%,41.88%,20.04%,7.37%,3.49%,28.77%,47.07%,16.56%,6.47%,1.13%,62.06%,26.42%,6.97%,2.37%,2.18%,59.06%,28.44%,7.75%,2.31%,2.43%,60.88%,29.72%,4.87%,2.30%,2.24%,Watford,Hertfordshire,Hertfordshire,EPN
E01023868,724,50.66%,38.29%,6.18%,2.24%,2.63%,51.37%,40.06%,6.40%,1.41%,0.75%,46.89%,41.01%,7.95%,3.37%,0.78%,51.48%,40.06%,6.59%,1.60%,0.27%,52.37%,39.87%,6.18%,0.92%,0.66%,54.55%,39.66%,4.61%,0.53%,0.66%,58.22%,38.99%,1.59%,0.53%,0.66%,Watford,Hertfordshire,Hertfordshire,EPN
E01023869,504,43.14%,50.70%,3.58%,0.80%,1.79%,43.40%,47.78%,7.00%,0.73%,1.09%,32.16%,55.00%,10.27%,1.40%,1.17%,41.09%,52.54%,4.77%,0.68%,0.91%,46.32%,43.14%,9.74%,0.60%,0.20%,43.74%,49.50%,6.16%,0.40%,0.20%,46.12%,51.89%,1.59%,0.20%,0.20%,Watford,Hertfordshire,Hertfordshire,EPN
E01023870,524,34.19%,53.56%,9.32%,1.65%,1.28%,34.70%,56.64%,7.24%,1.41%,0.00%,27.83%,61.48%,8.53%,1.52%,0.63%,31.60%,63.06%,3.68%,1.66%,0.00%,44.42%,40.59%,13.71%,0.91%,0.37%,42.23%,51.19%,5.48%,0.73%,0.37%,44.38%,53.78%,0.74%,0.74%,0.37%,Watford,Hertfordshire,Hertfordshire,EPN
E01023871,757,35.74%,36.55%,15.72%,6.87%,5.12%,35.96%,46.71%,12.44%,3.22%,1.67%,29.75%,47.46%,14.67%,5.85%,2.28%,34.22%,48.76%,12.54%,4.05%,0.43%,54.95%,37.02%,5.36%,1.40%,1.28%,51.75%,39.51%,6.18%,1.28%,1.28%,55.52%,39.50%,2.49%,1.19%,1.30%,Watford,Hertfordshire,Hertfordshire,EPN
E01023872,633,39.40%,51.11%,6.33%,1.74%,1.42%,39.75%,52.47%,5.25%,1.27%,1.26%,32.35%,55.54%,9.26%,1.27%,1.57%,38.61%,54.61%,4.56%,1.27%,0.95%,46.84%,43.04%,8.39%,1.27%,0.47%,43.99%,49.68%,4.75%,0.79%,0.79%,47.78%,49.68%,1.27%,0.79%,0.48%,Watford,Hertfordshire,Hertfordshire,EPN
E01023873,528,44.10%,35.07%,14.24%,3.65%,2.95%,44.86%,44.00%,7.06%,2.73%,1.35%,38.03%,47.61%,8.41%,4.20%,1.75%,43.51%,45.78%,6.83%,3.35%,0.53%,62.15%,30.90%,3.99%,1.74%,1.22%,59.13%,33.74%,4.35%,1.57%,1.22%,63.03%,32.75%,1.41%,1.58%,1.23%,Watford,Hertfordshire,Hertfordshire,EPN
E01023874,503,39.88%,51.06%,5.97%,2.12%,0.96%,40.54%,52.98%,4.19%,1.54%,0.75%,33.36%,53.84%,10.35%,1.50%,0.96%,39.82%,54.53%,3.55%,1.72%,0.39%,49.90%,44.32%,4.62%,0.96%,0.19%,46.53%,46.91%,5.60%,0.77%,0.19%,51.64%,46.23%,1.16%,0.77%,0.19%,Watford,Hertfordshire,Hertfordshire,EPN
E01023875,985,48.00%,31.85%,13.18%,3.62%,3.34%,48.13%,40.19%,6.38%,3.18%,2.11%,43.77%,39.45%,9.94%,4.28%,2.57%,47.26%,41.77%,6.19%,3.93%,0.85%,58.77%,32.59%,5.94%,1.39%,1.30%,60.04%,31.60%,5.67%,0.93%,1.77%,62.28%,32.46%,3.01%,0.94%,1.32%,Watford,Hertfordshire,Hertfordshire,EPN
E01023876,741,63.18%,19.53%,9.39%,4.27%,3.63%,63.71%,24.99%,6.87%,3.41%,1.02%,60.75%,25.42%,7.39%,4.97%,1.48%,61.43%,26.96%,7.29%,3.99%,0.34%,72.57%,21.34%,3.63%,1.17%,1.28%,71.08%,22.52%,4.06%,1.07%,1.28%,71.04%,24.24%,2.24%,1.12%,1.35%,Watford,Hertfordshire,Hertfordshire,EPN
E01023877,687,42.98%,46.04%,7.93%,1.39%,1.67%,43.87%,49.50%,4.65%,1.49%,0.48%,37.22%,52.58%,7.83%,1.69%,0.67%,43.70%,50.34%,4.00%,1.59%,0.37%,51.04%,44.09%,3.89%,0.70%,0.28%,48.68%,46.04%,4.59%,0.42%,0.28%,53.77%,44.55%,0.98%,0.42%,0.28%,Watford,Hertfordshire,Hertfordshire,EPN
E01023878,893,31.26%,39.73%,17.92%,7.30%,3.80%,31.60%,50.05%,11.75%,4.29%,2.31%,26.20%,48.32%,16.66%,5.66%,3.16%,29.75%,51.22%,13.39%,4.84%,0.79%,51.22%,37.29%,7.69%,2.24%,1.56%,46.59%,40.94%,8.77%,2.05%,1.66%,49.95%,42.47%,3.99%,1.99%,1.60%,Watford,Hertfordshire,Hertfordshire,EPN
E01023879,1118,40.74%,18.39%,16.38%,10.40%,14.09%,41.24%,28.47%,15.39%,9.49%,5.42%,39.73%,26.48%,11.87%,13.27%,8.65%,36.07%,30.41%,18.35%,11.47%,3.70%,57.05%,30.13%,8.19%,2.35%,2.28%,52.38%,30.30%,7.72%,4.76%,4.83%,53.22%,36.42%,5.33%,2.52%,2.52%,Watford,Hertfordshire,Hertfordshire,EPN
E01023880,999,41.48%,26.80%,18.10%,7.12%,6.50%,41.58%,38.64%,10.09%,5.75%,3.95%,36.47%,38.83%,12.72%,6.79%,5.19%,39.19%,40.55%,11.06%,7.09%,2.10%,57.29%,30.58%,7.38%,2.72%,2.02%,55.86%,31.45%,7.22%,2.47%,3.00%,57.18%,33.15%,5.24%,2.35%,2.08%,Watford,Hertfordshire,Hertfordshire,EPN
E01023881,603,40.03%,52.16%,6.48%,0.50%,0.83%,40.37%,50.66%,8.11%,0.37%,0.49%,32.69%,52.19%,13.74%,0.83%,0.54%,39.41%,52.57%,7.20%,0.64%,0.17%,45.02%,44.52%,8.80%,1.33%,0.33%,41.03%,50.50%,7.81%,0.33%,0.33%,45.41%,52.09%,2.00%,0.17%,0.33%,Watford,Hertfordshire,Hertfordshire,EPN
E01023882,658,42.92%,45.36%,9.13%,1.37%,1.22%,42.70%,42.98%,12.05%,1.24%,1.03%,30.27%,50.33%,16.68%,1.52%,1.21%,40.65%,48.04%,9.48%,1.25%,0.58%,46.42%,39.57%,11.57%,1.98%,0.46%,44.14%,43.53%,10.96%,0.76%,0.61%,47.71%,48.01%,3.21%,0.61%,0.46%,Watford,Hertfordshire,Hertfordshire,EPN
E01023883,674,44.81%,41.91%,9.27%,1.80%,2.21%,45.68%,44.83%,6.77%,2.07%,0.65%,38.94%,47.97%,9.45%,2.56%,1.08%,44.20%,47.52%,5.62%,2.33%,0.34%,56.02%,35.41%,6.50%,1.66%,0.41%,53.39%,39.83%,4.98%,1.11%,0.69%,56.98%,39.94%,1.54%,1.12%,0.42%,Watford,Hertfordshire,Hertfordshire,EPN
E01023884,939,42.00%,32.19%,14.00%,5.43%,6.38%,41.86%,41.06%,11.27%,3.93%,1.88%,32.77%,44.72%,13.00%,6.83%,2.68%,39.39%,43.90%,11.33%,4.78%,0.60%,55.52%,35.71%,5.81%,1.62%,1.33%,53.05%,37.62%,6.57%,1.43%,1.33%,55.00%,39.48%,2.81%,1.36%,1.36%,Watford,Hertfordshire,Hertfordshire,EPN
E01023885,721,46.55%,38.16%,10.15%,2.30%,2.84%,46.80%,39.77%,10.04%,2.46%,0.94%,40.01%,39.78%,15.79%,2.75%,1.68%,45.45%,42.09%,9.30%,2.89%,0.27%,53.86%,36.40%,7.85%,1.35%,0.54%,50.95%,37.53%,10.03%,0.95%,0.54%,52.95%,43.76%,1.92%,0.82%,0.55%,Watford,Hertfordshire,Hertfordshire,EPN
E01023886,1123,50.29%,32.64%,11.10%,3.89%,2.07%,50.55%,38.96%,6.97%,2.01%,1.52%,44.41%,40.27%,10.95%,2.40%,1.97%,49.33%,41.19%,6.11%,2.63%,0.74%,62.72%,29.66%,5.30%,1.49%,0.83%,60.78%,30.85%,6.05%,1.08%,1.24%,62.71%,32.94%,2.42%,1.09%,0.84%,Watford,Hertfordshire,Hertfordshire,EPN
E01023887,637,34.96%,56.06%,7.09%,1.10%,0.79%,35.11%,51.47%,12.59%,0.83%,0.00%,27.05%,51.11%,20.12%,1.25%,0.47%,34.73%,53.77%,10.71%,0.79%,0.00%,39.21%,47.56%,11.34%,1.57%,0.31%,35.12%,53.54%,10.71%,0.31%,0.31%,39.59%,57.73%,2.05%,0.32%,0.32%,Watford,Hertfordshire,Hertfordshire,EPN
E01023888,573,30.77%,33.54%,25.69%,7.23%,2.77%,31.38%,46.06%,17.74%,2.89%,1.92%,27.00%,37.12%,29.81%,3.79%,2.27%,30.13%,42.07%,23.35%,4.02%,0.43%,54.31%,30.15%,10.62%,3.54%,1.38%,48.00%,34.46%,14.46%,1.69%,1.38%,53.44%,39.06%,4.38%,1.72%,1.41%,Watford,Hertfordshire,Hertfordshire,EPN
E01023889,642,33.80%,55.45%,9.97%,0.62%,0.16%,34.61%,49.44%,15.59%,0.36%,0.00%,26.35%,47.69%,25.49%,0.16%,0.31%,33.24%,54.02%,12.38%,0.36%,0.00%,38.32%,45.48%,14.17%,2.02%,0.00%,33.96%,49.84%,15.89%,0.31%,0.00%,38.50%,58.22%,2.97%,0.31%,0.00%,Watford,Hertfordshire,Hertfordshire,EPN
E01023890,554,44.93%,49.82%,3.80%,0.91%,0.54%,44.50%,48.36%,6.36%,0.78%,0.00%,36.89%,50.15%,11.69%,0.73%,0.54%,44.21%,50.18%,5.00%,0.60%,0.00%,46.38%,45.65%,7.25%,0.54%,0.18%,44.57%,47.64%,7.25%,0.18%,0.36%,49.00%,49.55%,1.09%,0.18%,0.18%,Watford,Hertfordshire,Hertfordshire,EPN
E01023891,537,49.25%,47.20%,2.24%,0.75%,0.56%,50.64%,44.51%,3.70%,0.97%,0.19%,43.50%,49.36%,5.91%,0.91%,0.31%,50.39%,45.88%,2.58%,0.97%,0.19%,51.12%,43.47%,4.66%,0.75%,0.00%,49.07%,45.90%,4.29%,0.56%,0.19%,55.78%,42.91%,0.75%,0.56%,0.00%,Watford,Hertfordshire,Hertfordshire,EPN
E01023892,516,44.47%,47.52%,3.44%,0.76%,3.82%,44.59%,46.34%,8.60%,0.46%,0.00%,35.39%,50.60%,9.87%,3.76%,0.38%,42.96%,49.07%,7.49%,0.47%,0.00%,48.28%,45.04%,6.11%,0.57%,0.00%,44.47%,49.81%,5.34%,0.38%,0.00%,48.94%,49.90%,0.77%,0.38%,0.00%,Watford,Hertfordshire,Hertfordshire,EPN
E01023893,758,33.61%,40.87%,19.09%,3.86%,2.58%,33.61%,53.24%,8.31%,3.22%,1.62%,28.08%,51.00%,14.96%,3.45%,2.52%,32.19%,55.47%,7.88%,3.98%,0.48%,50.35%,38.52%,8.08%,1.87%,1.17%,46.65%,43.01%,7.87%,1.29%,1.18%,51.43%,42.99%,3.09%,1.31%,1.19%,Watford,Hertfordshire,Hertfordshire,EPN
E01023894,532,42.75%,51.22%,3.20%,1.69%,1.13%,42.40%,51.11%,4.05%,1.77%,0.67%,32.48%,54.83%,10.06%,1.51%,1.12%,41.47%,52.67%,3.60%,2.07%,0.19%,46.14%,46.70%,5.84%,1.13%,0.19%,42.64%,50.75%,5.66%,0.75%,0.19%,47.07%,51.23%,0.76%,0.76%,0.19%,Watford,Hertfordshire,Hertfordshire,EPN
E01023895,831,22.92%,31.24%,33.72%,7.08%,5.04%,22.36%,60.91%,9.16%,4.96%,2.60%,19.23%,58.83%,12.49%,5.61%,3.84%,21.04%,62.39%,9.72%,5.81%,1.04%,65.58%,24.51%,6.28%,2.04%,1.59%,62.15%,27.30%,6.65%,2.04%,1.86%,65.50%,26.76%,4.23%,1.89%,1.62%,Watford,Hertfordshire,Hertfordshire,EPN
E01023896,472,38.00%,53.29%,5.10%,1.49%,2.12%,38.60%,51.73%,8.00%,1.67%,0.00%,30.58%,49.34%,16.95%,1.86%,1.27%,37.15%,54.75%,5.97%,2.13%,0.00%,42.68%,46.28%,10.19%,0.64%,0.21%,39.28%,50.32%,9.77%,0.42%,0.21%,43.07%,54.16%,2.13%,0.43%,0.21%,Watford,Hertfordshire,Hertfordshire,EPN
E01023897,661,43.26%,50.67%,4.30%,1.19%,0.59%,42.39%,51.13%,6.01%,0.46%,0.00%,35.11%,51.55%,12.16%,0.88%,0.29%,39.53%,55.01%,4.83%,0.62%,0.00%,46.67%,44.59%,8.44%,0.15%,0.15%,40.99%,52.33%,6.52%,0.00%,0.16%,46.57%,51.87%,1.40%,0.00%,0.16%,Watford,Hertfordshire,Hertfordshire,EPN
E01023898,565,39.54%,58.16%,2.13%,0.00%,0.18%,38.41%,56.63%,4.79%,0.00%,0.18%,29.09%,58.09%,12.64%,0.00%,0.18%,38.01%,58.98%,2.84%,0.00%,0.18%,40.60%,51.42%,7.62%,0.35%,0.00%,37.23%,56.74%,6.03%,0.00%,0.00%,41.84%,57.45%,0.71%,0.00%,0.00%,Watford,Hertfordshire,Hertfordshire,EPN
E01023899,562,45.03%,31.59%,13.26%,5.24%,4.89%,45.59%,38.37%,10.62%,3.91%,1.52%,36.91%,44.26%,11.35%,4.77%,2.71%,43.31%,41.11%,10.67%,4.18%,0.73%,58.99%,31.59%,6.98%,1.57%,0.87%,55.32%,35.25%,6.63%,1.75%,1.05%,58.38%,35.80%,3.53%,1.41%,0.88%,Watford,Hertfordshire,Hertfordshire,EPN
E01023900,585,47.43%,38.53%,7.36%,3.42%,3.25%,47.96%,39.63%,8.59%,2.12%,1.71%,34.36%,48.51%,12.01%,2.99%,2.14%,44.87%,43.92%,7.70%,2.62%,0.89%,53.94%,37.84%,6.34%,1.03%,0.86%,50.86%,40.41%,7.19%,0.68%,0.86%,54.14%,41.38%,3.10%,0.52%,0.86%,Watford,Hertfordshire,Hertfordshire,EPN
E01023901,746,53.42%,36.51%,4.83%,2.95%,2.28%,53.82%,36.90%,6.52%,1.92%,0.83%,37.43%,49.19%,9.60%,2.44%,1.34%,50.79%,40.52%,6.23%,2.16%,0.31%,59.33%,34.50%,4.70%,0.94%,0.54%,56.45%,37.63%,4.70%,0.67%,0.54%,59.68%,37.62%,1.49%,0.68%,0.54%,Watford,Hertfordshire,Hertfordshire,EPN
E01023902,651,52.60%,22.22%,12.80%,7.03%,5.34%,52.90%,30.13%,8.59%,4.39%,3.98%,43.60%,35.92%,9.86%,5.73%,4.90%,49.83%,32.85%,9.57%,6.07%,1.68%,65.40%,24.75%,4.78%,2.53%,2.53%,63.24%,26.34%,5.49%,2.25%,2.68%,64.02%,27.75%,3.32%,2.31%,2.60%,Watford,Hertfordshire,Hertfordshire,EPN
E01023903,536,51.83%,33.22%,7.83%,2.96%,4.17%,51.89%,36.57%,6.93%,2.99%,1.62%,38.07%,46.75%,8.81%,3.98%,2.39%,47.69%,41.04%,6.74%,4.00%,0.54%,59.65%,33.74%,4.00%,1.57%,1.04%,56.97%,35.54%,5.23%,1.22%,1.05%,58.68%,37.03%,1.97%,1.25%,1.07%,Watford,Hertfordshire,Hertfordshire,EPN
E01023904,735,39.79%,49.73%,7.43%,1.86%,1.19%,40.84%,52.41%,5.26%,1.12%,0.38%,32.94%,55.90%,9.14%,1.51%,0.51%,40.07%,54.16%,4.39%,1.24%,0.13%,49.47%,45.23%,4.38%,0.66%,0.27%,46.22%,48.21%,4.78%,0.53%,0.27%,50.87%,47.53%,0.93%,0.40%,0.27%,Watford,Hertfordshire,Hertfordshire,EPN
E01023905,866,39.16%,27.20%,20.65%,8.60%,4.39%,39.21%,41.56%,11.27%,4.91%,3.04%,32.36%,44.08%,13.18%,6.81%,3.56%,34.73%,45.68%,12.51%,6.08%,1.00%,57.66%,30.84%,6.82%,2.24%,2.43%,57.85%,29.81%,7.57%,2.34%,2.43%,58.56%,32.12%,4.62%,2.21%,2.50%,Watford,Hertfordshire,Hertfordshire,EPN
E01023906,632,49.29%,39.14%,6.50%,2.69%,2.38%,49.76%,39.64%,7.87%,1.77%,0.96%,40.93%,44.98%,10.25%,2.60%,1.25%,47.33%,42.85%,7.31%,2.12%,0.39%,54.83%,36.77%,6.81%,0.79%,0.79%,51.82%,40.10%,6.66%,0.63%,0.79%,54.39%,41.63%,2.71%,0.48%,0.80%,Watford,Hertfordshire,Hertfordshire,EPN
E01023907,784,33.51%,34.82%,20.67%,6.86%,4.13%,34.34%,49.90%,8.17%,5.25%,2.34%,30.90%,48.55%,11.45%,6.10%,3.00%,35.25%,48.50%,9.76%,5.60%,0.88%,56.80%,35.26%,4.24%,2.18%,1.52%,53.49%,34.97%,7.95%,2.07%,1.53%,56.71%,36.29%,3.55%,1.89%,1.55%,Watford,Hertfordshire,Hertfordshire,EPN
E01023908,680,34.81%,60.18%,4.87%,0.00%,0.15%,35.78%,55.54%,8.53%,0.15%,0.00%,28.29%,54.05%,17.52%,0.00%,0.15%,35.18%,58.20%,6.47%,0.15%,0.00%,39.23%,51.18%,9.00%,0.59%,0.00%,34.81%,56.64%,8.55%,0.00%,0.00%,39.82%,59.44%,0.74%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023909,420,34.52%,56.43%,7.62%,0.48%,0.95%,34.69%,51.98%,11.90%,0.74%,0.69%,27.04%,51.96%,19.57%,0.71%,0.71%,33.41%,54.89%,10.26%,0.95%,0.48%,38.10%,49.29%,11.43%,1.19%,0.00%,34.37%,54.18%,10.98%,0.24%,0.24%,38.19%,59.90%,1.67%,0.24%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023910,550,23.63%,37.33%,22.26%,10.79%,5.99%,23.98%,43.08%,18.11%,10.94%,3.90%,20.11%,39.73%,22.80%,12.39%,4.96%,22.58%,44.58%,20.23%,10.02%,2.59%,37.33%,36.99%,16.27%,7.88%,1.54%,34.36%,38.83%,17.70%,6.87%,2.23%,35.71%,45.30%,10.80%,6.62%,1.57%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023911,746,35.83%,46.76%,9.78%,3.18%,4.45%,36.10%,49.32%,9.53%,2.91%,2.14%,27.25%,49.62%,16.30%,3.65%,3.18%,35.32%,51.28%,8.60%,3.51%,1.29%,45.24%,45.24%,6.99%,1.65%,0.89%,41.80%,47.78%,7.75%,1.27%,1.40%,46.92%,48.46%,2.83%,0.90%,0.90%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023912,673,47.77%,49.11%,2.68%,0.15%,0.30%,48.35%,46.89%,4.46%,0.00%,0.30%,37.26%,53.49%,8.95%,0.00%,0.30%,46.29%,49.84%,3.57%,0.00%,0.30%,53.13%,42.56%,4.02%,0.30%,0.00%,47.62%,48.07%,4.32%,0.00%,0.00%,53.13%,46.43%,0.45%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023913,573,52.10%,45.10%,2.10%,0.35%,0.35%,52.95%,42.50%,4.05%,0.49%,0.00%,44.88%,46.76%,7.66%,0.70%,0.00%,51.82%,44.51%,3.32%,0.35%,0.00%,57.69%,38.29%,3.85%,0.17%,0.00%,52.10%,44.41%,3.50%,0.00%,0.00%,56.99%,42.66%,0.35%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023914,767,46.93%,40.39%,1.44%,0.39%,10.85%,47.66%,38.09%,3.01%,8.89%,2.35%,41.46%,41.13%,6.56%,8.50%,2.35%,46.94%,39.73%,2.09%,9.60%,1.64%,48.76%,47.71%,3.27%,0.26%,0.00%,46.14%,49.80%,4.05%,0.00%,0.00%,50.46%,49.28%,0.26%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023915,669,54.79%,42.81%,1.80%,0.45%,0.15%,55.71%,40.39%,3.29%,0.45%,0.15%,48.41%,44.60%,6.84%,0.00%,0.15%,55.17%,41.69%,2.54%,0.45%,0.15%,57.34%,38.77%,3.74%,0.15%,0.00%,53.74%,42.66%,3.59%,0.00%,0.00%,58.98%,40.72%,0.30%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023916,714,52.45%,45.16%,2.10%,0.14%,0.14%,53.31%,42.34%,4.07%,0.28%,0.00%,44.82%,46.78%,8.11%,0.28%,0.00%,52.16%,44.48%,3.09%,0.28%,0.00%,54.98%,40.25%,4.49%,0.28%,0.00%,51.89%,43.62%,4.49%,0.00%,0.00%,55.82%,43.76%,0.42%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023917,791,46.51%,50.70%,2.41%,0.00%,0.38%,47.31%,47.75%,4.56%,0.00%,0.38%,39.39%,50.91%,9.32%,0.00%,0.38%,46.96%,49.26%,3.42%,0.00%,0.35%,49.43%,44.99%,5.07%,0.51%,0.00%,45.88%,49.30%,4.82%,0.00%,0.00%,51.33%,47.91%,0.76%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023918,1136,39.59%,38.80%,12.26%,3.26%,6.08%,40.24%,41.02%,11.98%,6.01%,0.75%,34.63%,43.45%,15.17%,6.06%,0.69%,37.32%,44.93%,10.80%,6.53%,0.41%,52.82%,43.21%,3.70%,0.26%,0.00%,52.29%,43.42%,4.30%,0.00%,0.00%,53.20%,46.44%,0.37%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023919,590,37.01%,59.42%,3.40%,0.17%,0.00%,37.25%,56.13%,6.62%,0.00%,0.00%,27.75%,57.66%,14.59%,0.00%,0.00%,36.14%,59.45%,4.41%,0.00%,0.00%,39.90%,52.97%,6.79%,0.34%,0.00%,35.99%,57.22%,6.79%,0.00%,0.00%,41.60%,57.89%,0.51%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023920,823,54.38%,34.06%,5.23%,2.19%,4.14%,57.18%,32.96%,7.28%,2.02%,0.56%,53.41%,36.25%,6.27%,2.16%,1.89%,54.88%,35.68%,6.78%,2.15%,0.50%,63.26%,32.24%,3.89%,0.36%,0.24%,57.52%,38.10%,3.88%,0.25%,0.25%,63.27%,35.47%,0.88%,0.13%,0.25%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023921,989,46.29%,33.30%,13.08%,4.85%,2.47%,47.00%,41.07%,7.55%,2.74%,1.65%,43.00%,43.65%,10.68%,1.09%,1.58%,46.56%,42.44%,6.61%,2.81%,1.58%,63.49%,32.20%,4.03%,0.27%,0.00%,61.02%,35.59%,3.39%,0.00%,0.00%,64.96%,34.77%,0.27%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023922,654,57.52%,40.18%,1.69%,0.31%,0.31%,58.43%,37.89%,3.22%,0.24%,0.22%,51.71%,43.05%,4.75%,0.17%,0.31%,57.49%,39.60%,2.45%,0.31%,0.15%,60.58%,35.58%,3.53%,0.31%,0.00%,56.90%,39.57%,3.37%,0.00%,0.15%,61.20%,38.19%,0.61%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023923,799,52.76%,44.74%,2.01%,0.00%,0.50%,53.61%,42.25%,3.63%,0.13%,0.38%,46.65%,45.75%,7.10%,0.13%,0.38%,52.70%,44.04%,2.76%,0.13%,0.38%,56.52%,39.35%,3.88%,0.25%,0.00%,52.13%,43.48%,4.39%,0.00%,0.00%,57.02%,42.61%,0.38%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023924,710,55.49%,39.30%,2.68%,1.27%,1.27%,57.07%,37.16%,4.59%,0.86%,0.33%,53.73%,39.93%,4.56%,1.20%,0.57%,56.38%,38.55%,3.94%,0.85%,0.28%,61.27%,34.08%,3.94%,0.56%,0.14%,56.48%,39.15%,3.80%,0.42%,0.14%,61.13%,37.18%,1.13%,0.42%,0.14%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023925,759,36.36%,45.07%,11.65%,3.84%,3.07%,36.67%,46.14%,11.32%,3.12%,2.76%,30.09%,48.70%,14.71%,2.98%,3.52%,35.39%,48.61%,10.61%,3.60%,1.78%,43.02%,42.77%,10.76%,2.30%,1.15%,38.85%,46.67%,10.90%,2.05%,1.54%,43.15%,47.80%,5.81%,2.07%,1.16%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023926,842,38.64%,47.01%,6.89%,1.36%,6.10%,39.14%,47.68%,8.04%,4.24%,0.90%,32.90%,46.55%,13.48%,3.66%,3.40%,38.27%,49.02%,7.83%,4.32%,0.57%,49.72%,43.05%,6.21%,0.68%,0.34%,45.69%,45.24%,8.16%,0.34%,0.57%,50.23%,47.05%,2.05%,0.34%,0.34%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023927,756,50.79%,43.78%,4.50%,0.53%,0.40%,52.97%,42.44%,4.33%,0.00%,0.26%,46.48%,45.43%,7.70%,0.13%,0.26%,52.69%,43.64%,3.40%,0.00%,0.26%,55.82%,39.29%,4.50%,0.40%,0.00%,52.78%,42.46%,4.50%,0.00%,0.26%,59.52%,39.55%,0.93%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023929,665,52.27%,45.02%,2.27%,0.15%,0.30%,53.26%,43.01%,3.43%,0.30%,0.00%,44.70%,48.33%,6.67%,0.30%,0.00%,52.89%,44.13%,2.67%,0.30%,0.00%,54.38%,41.84%,3.47%,0.30%,0.00%,51.06%,45.17%,3.78%,0.00%,0.00%,56.95%,42.60%,0.45%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
E01023930,700,58.28%,39.36%,2.09%,0.14%,0.14%,59.67%,36.78%,3.34%,0.21%,0.00%,53.79%,40.68%,5.25%,0.14%,0.14%,59.02%,38.20%,2.51%,0.28%,0.00%,61.20%,34.77%,3.76%,0.28%,0.00%,55.71%,40.67%,3.62%,0.00%,0.00%,62.26%,37.33%,0.42%,0.00%,0.00%,Welwyn Hatfield,Hertfordshire,Hertfordshire,EPN
