,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,,,,
E01024284,61.9,53.02%,33.29%,6.92%,2.33%,4.44%,53.71%,33.92%,8.87%,2.07%,1.42%,48.97%,39.20%,6.70%,3.15%,1.97%,49.47%,39.06%,7.94%,2.09%,1.43%,56.30%,34.50%,7.35%,0.99%,0.85%,55.93%,35.44%,6.66%,0.53%,1.43%,57.30%,38.10%,3.21%,0.54%,0.86%,Gravesham,Kent,South East,SPN
E01024285,33.4,36.36%,51.05%,6.50%,3.13%,2.95%,39.70%,48.40%,8.99%,1.64%,1.27%,35.05%,53.77%,6.70%,3.21%,1.27%,38.10%,50.74%,8.24%,1.65%,1.28%,42.69%,48.53%,6.89%,0.67%,1.22%,39.04%,52.35%,6.91%,0.49%,1.22%,45.70%,50.56%,2.52%,0.00%,1.22%,Gravesham,Kent,South East,SPN
E01024286,40.9,40.61%,55.27%,4.12%,0.00%,0.00%,43.09%,49.73%,7.18%,0.00%,0.00%,39.08%,55.23%,5.70%,0.00%,0.00%,41.60%,52.85%,5.55%,0.00%,0.00%,42.95%,49.09%,7.66%,0.30%,0.00%,39.74%,53.04%,7.22%,0.00%,0.00%,45.34%,53.87%,0.78%,0.00%,0.00%,Gravesham,Kent,South East,SPN
E01024287,50.1,48.45%,42.50%,5.96%,1.32%,1.77%,51.46%,39.92%,6.72%,1.67%,0.23%,47.73%,44.48%,4.79%,2.43%,0.57%,50.84%,41.45%,5.79%,1.68%,0.24%,51.25%,41.27%,5.95%,1.20%,0.34%,49.96%,42.66%,6.17%,0.87%,0.34%,55.23%,41.42%,2.37%,0.64%,0.34%,Gravesham,Kent,South East,SPN
E01024288,39.6,34.24%,59.92%,3.49%,0.43%,1.93%,37.48%,52.47%,8.51%,0.76%,0.77%,32.17%,59.86%,5.61%,1.24%,1.11%,36.83%,55.05%,6.57%,0.76%,0.77%,34.82%,55.35%,8.70%,0.71%,0.43%,33.15%,58.84%,6.81%,0.51%,0.68%,39.68%,57.92%,1.97%,0.00%,0.43%,Gravesham,Kent,South East,SPN
E01024290,75.2,30.81%,28.25%,20.09%,12.86%,8.00%,31.88%,40.96%,16.52%,8.10%,2.55%,30.52%,41.63%,13.79%,10.50%,3.56%,29.54%,44.24%,15.30%,8.30%,2.61%,46.59%,38.39%,7.95%,2.78%,4.28%,49.38%,33.98%,9.64%,2.39%,4.60%,48.17%,41.01%,3.98%,2.45%,4.39%,Gravesham,Kent,South East,SPN
E01024291,88.6,46.40%,17.33%,20.25%,8.20%,7.82%,46.68%,32.14%,12.70%,6.34%,2.14%,45.36%,31.94%,11.09%,8.60%,3.01%,44.40%,33.84%,13.11%,6.47%,2.18%,63.33%,24.83%,6.43%,3.03%,2.37%,63.18%,23.51%,8.22%,2.72%,2.38%,63.19%,26.89%,5.03%,2.47%,2.42%,Gravesham,Kent,South East,SPN
E01024292,76.6,32.94%,44.48%,12.37%,5.33%,4.87%,34.65%,44.98%,15.81%,3.65%,0.91%,31.70%,49.19%,11.91%,5.79%,1.40%,32.82%,48.95%,13.62%,3.68%,0.92%,40.46%,45.58%,9.95%,2.51%,1.50%,37.89%,44.57%,14.26%,1.78%,1.50%,41.27%,52.08%,3.35%,1.79%,1.51%,Gravesham,Kent,South East,SPN
E01024293,55.1,45.17%,40.86%,8.28%,2.07%,3.62%,47.87%,41.67%,6.39%,2.16%,1.90%,43.84%,46.47%,4.67%,2.67%,2.34%,45.99%,44.41%,5.50%,2.18%,1.92%,51.70%,40.61%,5.98%,0.73%,0.98%,49.54%,42.66%,6.01%,0.46%,1.33%,55.33%,41.13%,2.09%,0.46%,0.99%,Gravesham,Kent,South East,SPN
E01024294,86.1,39.70%,32.42%,19.66%,4.72%,3.49%,41.60%,45.18%,8.34%,3.83%,1.04%,36.18%,49.91%,7.23%,4.80%,1.88%,37.29%,49.93%,7.83%,3.89%,1.06%,59.63%,30.10%,6.86%,1.64%,1.77%,58.87%,30.28%,7.33%,1.51%,2.01%,61.35%,32.63%,2.81%,1.42%,1.79%,Gravesham,Kent,South East,SPN
E01024295,102.9,40.24%,14.17%,19.34%,13.56%,12.68%,41.11%,29.31%,19.78%,7.68%,2.12%,40.14%,28.45%,15.29%,12.36%,3.76%,39.27%,30.79%,20.30%,7.48%,2.16%,64.46%,25.99%,5.65%,1.87%,2.03%,62.91%,25.94%,6.46%,2.66%,2.03%,64.23%,27.56%,4.41%,1.73%,2.07%,Gravesham,Kent,South East,SPN
E01024296,120.0,54.14%,24.25%,11.09%,5.90%,4.62%,54.72%,30.81%,9.07%,4.60%,0.80%,51.85%,32.70%,7.48%,6.33%,1.65%,51.04%,34.25%,9.14%,4.75%,0.82%,59.92%,31.13%,5.33%,1.70%,1.91%,62.79%,27.56%,6.35%,1.38%,1.92%,63.21%,30.26%,3.28%,1.28%,1.98%,Gravesham,Kent,South East,SPN
E01024297,44.7,38.81%,53.52%,6.34%,0.92%,0.41%,43.59%,48.41%,7.59%,0.24%,0.17%,37.70%,54.79%,6.82%,0.51%,0.17%,42.37%,50.97%,6.25%,0.24%,0.17%,44.32%,48.27%,6.66%,0.76%,0.00%,39.80%,52.50%,7.53%,0.17%,0.00%,47.51%,50.66%,1.65%,0.17%,0.00%,Gravesham,Kent,South East,SPN
E01024298,47.4,34.62%,60.40%,4.03%,0.00%,0.95%,39.91%,53.03%,6.25%,0.18%,0.62%,33.63%,60.44%,4.98%,0.33%,0.62%,39.21%,55.17%,4.81%,0.18%,0.62%,37.59%,54.60%,7.19%,0.63%,0.00%,33.74%,58.99%,6.65%,0.18%,0.44%,42.81%,55.32%,1.88%,0.00%,0.00%,Gravesham,Kent,South East,SPN
E01024299,44.4,40.52%,51.31%,4.30%,1.18%,2.68%,44.28%,46.62%,7.07%,1.60%,0.44%,39.67%,52.43%,4.37%,2.95%,0.59%,43.24%,48.72%,6.00%,1.60%,0.44%,44.57%,48.13%,6.15%,0.79%,0.36%,41.43%,51.51%,6.08%,0.62%,0.36%,47.39%,50.34%,1.72%,0.19%,0.36%,Gravesham,Kent,South East,SPN
E01024300,41.5,25.94%,51.00%,11.58%,6.34%,5.14%,27.71%,53.29%,10.93%,5.78%,2.30%,25.10%,56.09%,9.27%,6.77%,2.76%,26.84%,54.93%,10.12%,6.06%,2.05%,34.23%,49.69%,10.81%,1.82%,3.45%,32.41%,51.18%,10.55%,1.54%,4.32%,35.41%,54.74%,4.85%,1.54%,3.46%,Gravesham,Kent,South East,SPN
E01024301,54.0,23.04%,33.99%,24.12%,13.50%,5.35%,23.60%,43.55%,20.31%,11.21%,1.34%,22.43%,42.75%,18.24%,14.75%,1.83%,21.69%,45.09%,20.42%,11.43%,1.36%,37.82%,35.64%,14.37%,7.55%,4.62%,38.88%,34.28%,15.86%,6.35%,4.63%,38.31%,42.34%,8.18%,6.46%,4.71%,Gravesham,Kent,South East,SPN
E01024302,58.7,15.29%,19.82%,28.46%,24.55%,11.87%,15.68%,33.32%,28.68%,19.55%,2.78%,15.03%,30.94%,24.79%,25.04%,4.21%,12.96%,34.44%,29.63%,20.11%,2.86%,32.96%,31.27%,17.73%,10.67%,7.36%,33.24%,27.77%,20.86%,10.06%,8.08%,31.26%,35.94%,15.16%,10.06%,7.57%,Gravesham,Kent,South East,SPN
E01024303,40.2,53.98%,40.62%,3.56%,1.03%,0.82%,55.57%,36.97%,6.41%,0.73%,0.32%,51.90%,42.06%,4.49%,1.23%,0.32%,54.29%,39.67%,4.99%,0.73%,0.32%,55.29%,36.87%,6.53%,1.31%,0.00%,52.76%,39.88%,6.27%,0.78%,0.32%,57.10%,40.50%,1.62%,0.78%,0.00%,Gravesham,Kent,South East,SPN
E01024304,46.0,46.46%,39.09%,8.47%,2.95%,3.04%,47.65%,39.63%,9.73%,2.00%,1.00%,42.56%,45.44%,7.38%,3.62%,1.00%,43.29%,44.86%,8.83%,2.01%,1.00%,53.44%,36.71%,7.68%,1.51%,0.65%,50.38%,39.96%,8.04%,0.97%,0.65%,53.28%,42.12%,2.96%,0.98%,0.66%,Gravesham,Kent,South East,SPN
E01024305,76.9,55.84%,26.55%,10.49%,2.92%,4.20%,57.70%,31.44%,7.30%,2.63%,0.93%,51.92%,36.54%,6.35%,3.55%,1.64%,54.05%,35.26%,7.12%,2.65%,0.94%,65.67%,26.96%,5.10%,1.23%,1.03%,63.90%,29.45%,4.54%,0.82%,1.29%,67.32%,28.54%,2.28%,0.83%,1.04%,Gravesham,Kent,South East,SPN
E01024306,87.4,52.97%,28.41%,10.86%,4.15%,3.60%,54.80%,33.42%,8.21%,2.94%,0.63%,52.52%,35.79%,6.54%,3.73%,1.43%,55.19%,33.01%,8.17%,2.99%,0.64%,62.40%,30.48%,4.72%,1.32%,1.09%,60.81%,31.67%,5.29%,1.14%,1.09%,65.59%,29.64%,2.50%,1.16%,1.11%,Gravesham,Kent,South East,SPN
E01024307,55.6,42.23%,50.97%,4.06%,1.14%,1.60%,45.61%,45.45%,7.57%,0.95%,0.41%,41.75%,50.44%,5.41%,1.98%,0.41%,45.41%,46.64%,6.57%,0.96%,0.41%,45.63%,46.13%,7.43%,0.47%,0.34%,42.46%,50.43%,6.17%,0.60%,0.34%,48.55%,49.03%,1.89%,0.18%,0.34%,Gravesham,Kent,South East,SPN
E01024308,64.7,49.37%,39.49%,6.22%,2.33%,2.60%,52.10%,39.35%,6.62%,1.36%,0.57%,48.99%,42.24%,5.85%,2.35%,0.57%,51.12%,40.72%,6.21%,1.38%,0.58%,56.42%,36.84%,5.54%,0.71%,0.49%,53.00%,40.61%,5.58%,0.31%,0.49%,57.90%,39.67%,1.62%,0.32%,0.50%,Gravesham,Kent,South East,SPN
E01024309,45.4,55.33%,41.15%,3.52%,0.00%,0.00%,57.02%,37.37%,5.62%,0.00%,0.00%,50.44%,45.51%,4.05%,0.00%,0.00%,52.12%,43.84%,4.05%,0.00%,0.00%,58.25%,35.22%,6.17%,0.36%,0.00%,54.82%,39.33%,5.85%,0.00%,0.00%,59.09%,40.19%,0.72%,0.00%,0.00%,Gravesham,Kent,South East,SPN
E01024310,75.2,38.77%,55.67%,4.13%,0.00%,1.43%,42.27%,50.75%,5.77%,0.64%,0.57%,37.23%,56.94%,4.40%,0.39%,1.04%,42.64%,51.81%,4.34%,0.64%,0.57%,41.82%,50.83%,6.80%,0.55%,0.00%,38.46%,54.66%,6.31%,0.57%,0.00%,46.10%,52.17%,1.73%,0.00%,0.00%,Gravesham,Kent,South East,SPN
E01024311,61.2,47.77%,42.90%,5.21%,1.75%,2.37%,51.83%,38.97%,6.55%,1.42%,1.22%,46.00%,45.88%,5.09%,1.80%,1.22%,49.95%,41.75%,5.66%,1.42%,1.22%,50.62%,41.19%,6.82%,0.95%,0.41%,49.35%,42.45%,7.17%,0.62%,0.41%,54.86%,41.42%,2.69%,0.62%,0.41%,Gravesham,Kent,South East,SPN
E01024312,55.3,36.54%,58.47%,3.86%,0.18%,0.95%,39.50%,52.53%,7.18%,0.28%,0.50%,35.24%,58.42%,5.39%,0.45%,0.50%,39.06%,54.91%,5.25%,0.28%,0.50%,39.31%,51.06%,8.92%,0.72%,0.00%,35.72%,56.86%,6.92%,0.29%,0.21%,43.42%,55.36%,1.22%,0.00%,0.00%,Gravesham,Kent,South East,SPN
E01024313,47.5,65.02%,29.66%,4.03%,0.13%,1.17%,65.87%,28.89%,5.07%,0.17%,0.00%,63.18%,32.33%,4.04%,0.45%,0.00%,48.48%,45.12%,6.16%,0.24%,0.00%,65.97%,29.23%,4.18%,0.62%,0.00%,51.23%,41.68%,7.09%,0.00%,0.00%,54.41%,44.41%,1.18%,0.00%,0.00%,Gravesham,Kent,South East,SPN
E01024314,41.3,34.23%,54.22%,6.51%,1.69%,3.35%,36.36%,52.32%,8.39%,2.93%,0.00%,32.49%,57.38%,6.04%,2.81%,1.29%,34.57%,55.90%,6.59%,2.94%,0.00%,39.80%,50.06%,8.68%,1.06%,0.40%,36.88%,53.57%,8.75%,0.40%,0.40%,41.46%,55.04%,2.70%,0.40%,0.40%,Gravesham,Kent,South East,SPN
E01024315,70.7,39.93%,55.04%,2.50%,1.14%,1.40%,44.51%,47.88%,6.43%,0.31%,0.88%,38.35%,55.48%,3.64%,1.66%,0.88%,43.61%,50.09%,5.12%,0.31%,0.88%,43.15%,49.96%,6.33%,0.25%,0.31%,38.86%,54.24%,5.09%,1.20%,0.61%,46.79%,51.60%,1.31%,0.00%,0.31%,Gravesham,Kent,South East,SPN
E01024316,56.5,28.36%,39.71%,16.79%,8.65%,6.49%,30.15%,45.94%,15.75%,6.01%,2.15%,27.47%,47.39%,12.92%,9.74%,2.47%,28.48%,47.47%,15.77%,6.11%,2.18%,40.36%,42.57%,11.45%,2.20%,3.42%,40.53%,41.68%,11.47%,2.13%,4.19%,41.81%,47.11%,5.73%,1.87%,3.48%,Gravesham,Kent,South East,SPN
E01024317,47.3,34.74%,49.16%,8.51%,2.29%,5.31%,35.73%,48.22%,10.75%,3.37%,1.93%,33.49%,52.54%,7.61%,3.31%,3.06%,33.81%,52.39%,8.47%,3.39%,1.95%,40.27%,46.38%,11.31%,1.18%,0.86%,37.72%,46.86%,12.63%,1.29%,1.50%,40.13%,53.67%,4.39%,0.95%,0.86%,Gravesham,Kent,South East,SPN
E01024318,52.2,49.65%,42.94%,4.84%,1.73%,0.84%,51.05%,40.72%,6.87%,0.78%,0.59%,44.59%,48.47%,5.35%,1.00%,0.59%,45.59%,47.48%,5.56%,0.78%,0.59%,54.37%,37.84%,6.28%,0.93%,0.58%,50.72%,41.49%,6.99%,0.22%,0.58%,54.36%,42.57%,2.27%,0.22%,0.58%,Gravesham,Kent,South East,SPN
E01024319,49.8,38.28%,53.76%,7.12%,0.28%,0.57%,39.88%,48.73%,10.82%,0.39%,0.18%,35.75%,54.17%,9.23%,0.67%,0.18%,38.30%,51.87%,9.27%,0.39%,0.18%,40.46%,48.33%,9.82%,1.39%,0.00%,37.79%,51.41%,10.62%,0.18%,0.00%,42.41%,55.23%,2.17%,0.18%,0.00%,Gravesham,Kent,South East,SPN
E01024320,26.3,36.77%,57.11%,5.06%,0.31%,0.76%,38.38%,53.69%,6.98%,0.96%,0.00%,35.12%,57.77%,6.16%,0.57%,0.39%,37.47%,56.36%,5.22%,0.96%,0.00%,37.07%,54.85%,7.24%,0.84%,0.00%,35.82%,56.19%,7.80%,0.20%,0.00%,40.44%,58.34%,1.02%,0.20%,0.00%,Maidstone,Kent,South East,SPN
E01024321,47.2,38.41%,55.78%,3.69%,0.68%,1.44%,40.83%,51.53%,6.43%,0.67%,0.53%,36.42%,56.88%,4.98%,0.98%,0.73%,39.89%,53.77%,5.13%,0.67%,0.53%,37.31%,55.57%,6.14%,0.70%,0.28%,36.59%,55.47%,6.93%,0.34%,0.67%,42.85%,55.30%,1.57%,0.00%,0.28%,Maidstone,Kent,South East,SPN
E01024322,32.9,31.72%,61.90%,4.10%,1.17%,1.11%,35.22%,55.53%,7.56%,1.19%,0.49%,30.29%,61.87%,5.53%,1.81%,0.49%,34.75%,57.87%,5.69%,1.20%,0.49%,32.18%,58.16%,7.76%,1.50%,0.41%,31.02%,60.12%,7.18%,0.78%,0.90%,37.82%,59.56%,1.43%,0.79%,0.41%,Maidstone,Kent,South East,SPN
E01024323,51.7,37.91%,49.21%,7.87%,2.53%,2.47%,41.11%,47.36%,9.60%,1.64%,0.29%,37.89%,51.10%,7.59%,2.86%,0.57%,39.27%,49.83%,8.95%,1.65%,0.30%,43.52%,47.09%,7.38%,1.23%,0.77%,41.00%,49.55%,8.08%,0.59%,0.78%,46.41%,50.36%,1.86%,0.59%,0.78%,Maidstone,Kent,South East,SPN
E01024324,30.9,48.74%,43.68%,4.07%,2.66%,0.84%,51.34%,41.94%,5.42%,1.09%,0.20%,47.04%,45.71%,5.95%,0.96%,0.34%,50.50%,42.65%,5.55%,1.09%,0.20%,44.95%,49.60%,4.43%,0.69%,0.33%,48.91%,43.01%,7.34%,0.42%,0.33%,55.01%,43.17%,1.08%,0.42%,0.33%,Maidstone,Kent,South East,SPN
E01024325,81.6,25.20%,43.20%,16.03%,8.42%,7.15%,26.86%,49.67%,14.18%,8.03%,1.25%,24.09%,51.43%,11.76%,10.84%,1.88%,25.10%,51.70%,13.78%,8.15%,1.27%,37.78%,46.63%,10.09%,2.42%,3.08%,35.45%,47.39%,11.85%,2.03%,3.28%,38.09%,51.73%,5.28%,1.78%,3.12%,Maidstone,Kent,South East,SPN
E01024326,55.0,33.72%,58.36%,5.29%,1.36%,1.27%,35.24%,54.89%,8.86%,0.85%,0.16%,31.10%,60.29%,6.97%,1.48%,0.16%,34.40%,57.09%,7.50%,0.85%,0.16%,33.45%,57.17%,7.96%,1.17%,0.25%,32.47%,57.15%,9.85%,0.12%,0.41%,38.27%,59.32%,2.03%,0.12%,0.25%,Maidstone,Kent,South East,SPN
E01024327,40.3,47.94%,47.00%,3.94%,1.12%,0.00%,50.96%,42.52%,5.90%,0.63%,0.00%,46.68%,48.34%,4.10%,0.87%,0.00%,49.38%,45.27%,4.72%,0.63%,0.00%,49.80%,43.00%,6.05%,0.52%,0.63%,47.33%,45.29%,6.74%,0.00%,0.63%,53.50%,44.24%,1.62%,0.00%,0.63%,Maidstone,Kent,South East,SPN
E01024328,43.5,27.65%,39.81%,17.15%,9.00%,6.39%,29.09%,46.81%,14.82%,6.86%,2.41%,26.35%,49.36%,11.87%,9.49%,2.92%,27.21%,49.51%,13.87%,7.28%,2.13%,40.03%,42.00%,11.07%,3.88%,3.03%,39.06%,41.40%,12.11%,3.30%,4.12%,40.69%,47.64%,5.25%,3.35%,3.07%,Maidstone,Kent,South East,SPN
E01024329,36.4,30.26%,57.85%,8.32%,2.41%,1.15%,32.74%,54.08%,10.81%,2.16%,0.20%,29.01%,58.94%,9.20%,2.36%,0.50%,31.22%,56.95%,9.46%,2.17%,0.20%,33.56%,53.81%,10.16%,1.87%,0.60%,31.66%,53.45%,12.97%,1.12%,0.81%,35.71%,59.42%,3.15%,1.12%,0.61%,Maidstone,Kent,South East,SPN
E01024330,40.0,32.66%,58.68%,5.12%,0.73%,2.80%,35.36%,53.80%,8.21%,1.35%,1.27%,30.99%,59.21%,6.80%,1.41%,1.58%,34.50%,56.03%,6.84%,1.36%,1.27%,35.91%,53.50%,9.61%,0.67%,0.31%,32.84%,57.03%,8.73%,0.16%,1.24%,38.45%,58.14%,2.93%,0.16%,0.31%,Maidstone,Kent,South East,SPN
E01024331,50.6,23.79%,35.94%,21.48%,12.50%,6.29%,25.39%,45.16%,17.57%,10.03%,1.85%,22.50%,46.19%,16.70%,11.73%,2.89%,23.64%,46.24%,18.08%,10.16%,1.88%,37.93%,40.42%,12.68%,4.62%,4.34%,37.45%,39.63%,14.02%,4.17%,4.72%,38.90%,44.48%,7.99%,4.23%,4.40%,Maidstone,Kent,South East,SPN
E01024332,64.4,18.22%,22.00%,25.54%,24.00%,10.24%,18.59%,37.45%,20.75%,20.35%,2.86%,17.60%,35.96%,16.72%,26.15%,3.57%,15.80%,38.95%,21.52%,21.12%,2.60%,36.21%,30.27%,14.69%,9.21%,9.61%,36.08%,27.63%,16.62%,9.27%,10.40%,35.16%,33.60%,12.31%,9.03%,9.90%,Maidstone,Kent,South East,SPN
E01024333,26.5,51.82%,42.46%,3.39%,1.92%,0.41%,55.13%,37.88%,5.94%,1.04%,0.00%,51.03%,43.61%,3.83%,1.53%,0.00%,53.85%,40.31%,4.79%,1.05%,0.00%,55.63%,37.40%,5.84%,0.33%,0.80%,52.24%,40.87%,6.09%,0.00%,0.80%,58.06%,39.72%,1.41%,0.00%,0.81%,Maidstone,Kent,South East,SPN
E01024334,16.3,34.59%,46.02%,13.06%,3.24%,3.10%,36.15%,50.72%,11.42%,1.17%,0.54%,33.48%,50.75%,11.07%,4.16%,0.54%,34.76%,52.75%,10.77%,1.18%,0.54%,40.96%,50.06%,7.85%,0.65%,0.48%,39.44%,51.69%,7.61%,0.25%,1.02%,43.26%,53.56%,2.45%,0.25%,0.48%,Maidstone,Kent,South East,SPN
E01024335,50.0,22.41%,31.69%,21.75%,15.02%,9.13%,23.03%,43.30%,19.33%,11.98%,2.35%,21.11%,43.65%,16.20%,15.79%,3.25%,20.78%,44.84%,19.73%,12.24%,2.41%,38.42%,37.99%,12.83%,5.42%,5.34%,37.83%,36.71%,14.78%,4.70%,5.98%,38.47%,41.49%,9.79%,4.78%,5.46%,Maidstone,Kent,South East,SPN
E01024336,28.0,32.47%,46.64%,12.05%,5.26%,3.58%,34.37%,49.45%,11.40%,4.11%,0.67%,31.24%,53.18%,9.11%,5.35%,1.11%,32.47%,51.90%,10.79%,4.16%,0.68%,41.37%,45.63%,8.98%,1.62%,2.41%,39.17%,48.10%,8.92%,1.40%,2.41%,42.19%,50.80%,3.17%,1.41%,2.44%,Maidstone,Kent,South East,SPN
E01024337,19.6,42.48%,53.49%,3.49%,0.15%,0.38%,44.69%,49.18%,5.89%,0.00%,0.23%,41.09%,53.80%,4.74%,0.14%,0.23%,43.28%,51.93%,4.56%,0.00%,0.23%,44.30%,49.14%,5.98%,0.58%,0.00%,41.39%,51.84%,6.53%,0.23%,0.00%,46.96%,51.94%,1.11%,0.00%,0.00%,Maidstone,Kent,South East,SPN
E01024338,16.0,32.55%,50.95%,9.34%,3.85%,3.30%,34.17%,51.71%,10.44%,3.28%,0.39%,31.33%,55.39%,8.20%,4.30%,0.78%,32.52%,54.14%,9.63%,3.31%,0.40%,38.52%,50.52%,8.01%,1.80%,1.15%,36.60%,52.20%,9.19%,0.85%,1.16%,40.15%,53.54%,4.30%,0.86%,1.16%,Maidstone,Kent,South East,SPN
E01024339,83.4,32.58%,14.92%,31.03%,10.05%,11.41%,33.49%,41.76%,16.66%,6.27%,1.82%,31.84%,40.77%,12.17%,12.97%,2.25%,31.21%,43.39%,17.17%,6.39%,1.85%,62.73%,27.04%,5.69%,1.97%,2.58%,63.58%,24.62%,6.91%,2.08%,2.81%,62.53%,28.46%,4.48%,1.91%,2.62%,Maidstone,Kent,South East,SPN
E01024340,71.0,20.25%,21.48%,32.90%,14.33%,11.04%,20.86%,49.10%,18.55%,8.92%,2.57%,19.93%,46.67%,17.24%,12.58%,3.58%,18.47%,50.28%,19.46%,9.16%,2.64%,58.84%,26.55%,7.40%,3.34%,3.86%,60.02%,24.10%,8.67%,3.25%,3.96%,58.61%,28.20%,6.06%,3.16%,3.97%,Maidstone,Kent,South East,SPN
E01024341,38.4,34.85%,42.33%,13.65%,4.93%,4.24%,35.50%,48.50%,10.16%,4.52%,1.32%,33.80%,49.41%,9.10%,6.07%,1.62%,33.91%,50.84%,9.36%,4.57%,1.33%,37.70%,51.05%,7.78%,1.07%,2.40%,43.75%,44.44%,7.97%,0.87%,2.97%,45.55%,48.31%,2.84%,0.88%,2.42%,Maidstone,Kent,South East,SPN
E01024342,74.0,37.71%,37.44%,13.03%,5.99%,5.84%,39.34%,43.03%,10.88%,4.93%,1.82%,37.22%,44.89%,8.00%,7.33%,2.57%,38.45%,44.45%,10.26%,4.99%,1.85%,47.03%,40.78%,8.02%,1.95%,2.22%,46.24%,40.42%,8.40%,2.15%,2.79%,49.77%,41.60%,4.75%,1.64%,2.25%,Maidstone,Kent,South East,SPN
E01024343,34.5,21.77%,36.11%,20.56%,14.64%,6.92%,23.72%,44.13%,18.10%,10.12%,3.94%,20.77%,45.60%,13.99%,15.11%,4.53%,22.07%,45.79%,17.86%,10.28%,4.00%,34.40%,40.17%,14.92%,5.22%,5.29%,33.43%,40.33%,14.71%,5.56%,5.97%,35.07%,43.27%,11.24%,5.05%,5.38%,Maidstone,Kent,South East,SPN
E01024344,44.1,30.27%,51.65%,9.87%,2.69%,5.52%,33.33%,52.35%,10.17%,3.26%,0.89%,29.30%,55.76%,8.99%,3.55%,2.40%,32.89%,53.90%,9.05%,3.27%,0.89%,39.06%,51.63%,7.89%,0.81%,0.62%,37.46%,53.07%,7.98%,0.30%,1.19%,43.70%,52.68%,2.71%,0.30%,0.62%,Maidstone,Kent,South East,SPN
E01024345,61.1,17.84%,19.85%,26.29%,23.61%,12.41%,18.48%,34.40%,22.21%,18.14%,6.78%,17.29%,33.63%,18.54%,22.46%,8.08%,16.28%,35.16%,22.96%,19.23%,6.36%,36.89%,25.88%,18.83%,8.16%,10.24%,36.26%,25.57%,17.28%,9.23%,11.66%,36.23%,28.82%,16.25%,8.18%,10.52%,Maidstone,Kent,South East,SPN
E01024346,57.8,17.48%,17.81%,26.03%,25.20%,13.47%,17.55%,33.20%,24.55%,20.11%,4.59%,16.46%,30.87%,22.13%,23.52%,7.03%,14.77%,33.57%,26.33%,20.59%,4.73%,36.58%,30.85%,14.74%,8.45%,9.38%,36.50%,27.96%,17.29%,8.42%,9.83%,35.00%,33.48%,13.63%,8.21%,9.67%,Maidstone,Kent,South East,SPN
E01024347,49.8,23.46%,33.22%,19.90%,16.02%,7.41%,24.64%,41.12%,20.85%,9.29%,4.11%,22.69%,41.86%,17.57%,13.27%,4.61%,22.68%,43.03%,20.62%,9.48%,4.20%,36.13%,37.87%,15.38%,4.68%,5.94%,34.72%,35.08%,18.13%,5.21%,6.87%,36.09%,43.21%,10.22%,4.42%,6.06%,Maidstone,Kent,South East,SPN
E01024348,19.4,35.57%,56.34%,5.73%,0.65%,1.71%,37.36%,53.81%,7.39%,1.43%,0.00%,34.30%,57.45%,6.46%,1.31%,0.48%,35.98%,56.44%,6.14%,1.43%,0.00%,39.49%,52.51%,7.26%,0.34%,0.40%,36.88%,54.35%,8.37%,0.00%,0.40%,40.26%,57.87%,1.46%,0.00%,0.40%,Maidstone,Kent,South East,SPN
E01024349,22.7,38.30%,40.42%,11.73%,4.88%,4.68%,40.67%,44.56%,10.83%,3.43%,0.51%,37.41%,47.29%,9.11%,4.91%,1.27%,39.43%,46.41%,10.18%,3.46%,0.51%,45.97%,44.34%,7.31%,1.34%,1.04%,46.76%,43.37%,7.62%,0.93%,1.32%,52.23%,43.04%,2.91%,0.77%,1.05%,Maidstone,Kent,South East,SPN
E01024350,36.6,23.02%,20.21%,26.03%,19.04%,11.70%,24.12%,37.10%,18.24%,16.54%,4.00%,22.45%,35.69%,14.42%,21.81%,5.64%,22.22%,37.47%,19.21%,16.99%,4.11%,41.61%,32.89%,10.93%,5.32%,9.26%,43.62%,28.61%,12.12%,5.48%,10.17%,42.45%,32.61%,9.96%,5.46%,9.51%,Maidstone,Kent,South East,SPN
